Timestamp,Distance_m,RSSI,ActiveLink,WiFi_Loss,LoRa_Loss,Mode
1760452436.688,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452437.189,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452437.689,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452438.190,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452438.691,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452439.191,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452439.692,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452440.192,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452440.693,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452441.192,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452441.693,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452442.194,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452442.694,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452443.194,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452443.694,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452444.195,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452444.696,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452445.195,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452445.698,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452446.197,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452446.698,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452447.198,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452447.699,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452448.200,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452448.700,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452449.200,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452449.702,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452450.201,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452450.703,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452451.203,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452451.702,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452452.204,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452452.706,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452453.206,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452453.706,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452454.207,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452454.706,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452455.207,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452455.708,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452456.208,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452456.709,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452457.208,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452457.710,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452458.210,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452458.712,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452459.212,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452459.712,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452460.212,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452460.715,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452461.214,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452461.715,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452462.216,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452462.716,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452463.216,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452463.717,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452464.217,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452464.718,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452465.219,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452465.718,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452466.220,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452466.720,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452467.221,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452467.721,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452468.222,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452468.723,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452469.223,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452469.723,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452470.223,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452470.725,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452471.224,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452471.736,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452472.227,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452472.728,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452473.228,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452473.728,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452474.229,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452474.730,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452475.231,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452475.730,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452476.231,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452476.732,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452477.232,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452477.733,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452478.235,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452478.734,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452479.236,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452479.736,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452480.235,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452480.737,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452481.238,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452481.738,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452482.239,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452482.738,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452483.239,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452483.740,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452484.240,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452484.741,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452485.243,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452485.742,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452486.243,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452486.744,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452487.244,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452487.745,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452488.245,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452488.745,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452489.247,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452489.753,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452490.248,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452490.749,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452491.249,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452491.750,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452492.251,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452492.751,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452493.251,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452493.753,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452494.254,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452494.754,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452495.254,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452495.755,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452496.255,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452496.755,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452497.256,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452497.757,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452498.258,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452498.760,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452499.259,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452499.761,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452500.261,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452500.761,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452501.262,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452501.763,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452502.262,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452502.763,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452503.263,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452503.764,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452504.264,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452504.765,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452505.265,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452505.766,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452506.266,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452506.767,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452507.268,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452507.768,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452508.268,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452508.769,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452509.269,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452509.771,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452510.271,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452510.771,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452511.272,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452511.772,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452512.274,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452512.774,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452513.274,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452513.775,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452514.276,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452514.776,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452515.276,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452515.777,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452516.277,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452516.778,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452517.278,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452517.780,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452518.280,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452518.781,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452519.281,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452519.782,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452520.282,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452520.782,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452521.283,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452521.784,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452522.283,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452522.785,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452523.285,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452523.785,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452524.285,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452524.786,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452525.286,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452525.789,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452526.290,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452526.789,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452527.291,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452527.790,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452528.293,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452528.793,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452529.294,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452529.794,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452530.294,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452530.795,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452531.295,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452531.797,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452532.298,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452532.797,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452533.298,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452533.798,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452534.298,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452534.800,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452535.301,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452535.801,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452536.303,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452536.803,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452537.303,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452537.805,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452538.305,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452538.805,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452539.305,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452539.805,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452540.306,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452540.806,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452541.308,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452541.807,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452542.308,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452542.808,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452543.310,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452543.810,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452544.311,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452544.811,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452545.313,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452545.814,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452546.314,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452546.813,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452547.314,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452547.815,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452548.315,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452548.817,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452549.317,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452549.816,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452550.317,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452550.817,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452551.320,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452551.821,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452552.321,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452552.822,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452553.322,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452553.823,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452554.323,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452554.823,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452555.323,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452555.825,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452556.325,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452556.827,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452557.327,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452557.828,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452558.328,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452558.828,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452559.330,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452559.832,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452560.333,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452560.833,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452561.333,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452561.834,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452562.334,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452562.836,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452563.338,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452563.838,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452564.337,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
1760452564.838,66.37,-58.30,LoRa,0.01,0.05,DROPPED_BY_IM
1760452565.338,58.08,-57.26,LoRa,0.01,0.05,DROPPED_BY_IM
1760452565.839,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452566.338,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452566.840,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452567.341,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452567.841,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452568.341,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452568.841,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452569.343,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452569.843,0.00,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452570.343,8.30,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452570.845,16.59,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452571.345,24.89,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452571.845,33.19,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452572.347,41.48,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452572.847,49.78,-50.00,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452573.347,58.08,-57.26,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452573.846,66.37,-58.30,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452574.349,74.67,-59.33,Wi-Fi,0.01,0.05,SINGLE_WIFI
1760452574.849,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452575.348,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452575.850,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452576.350,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452576.851,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452577.351,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452577.852,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452578.912,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452578.932,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452579.354,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452579.854,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452580.354,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452580.855,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452581.356,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452581.857,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452582.356,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452582.857,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452583.358,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452583.858,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452584.358,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452584.859,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452585.360,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452585.861,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452586.360,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452586.861,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452587.362,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452587.862,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452588.363,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452588.863,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452589.364,323.57,-90.45,LoRa,1.00,0.05,DROPPED_BY_IM
1760452589.866,315.27,-89.41,LoRa,1.00,0.05,DROPPED_BY_IM
1760452590.367,306.98,-88.37,LoRa,1.00,0.05,DROPPED_BY_IM
1760452590.867,298.68,-87.33,LoRa,1.00,0.05,DROPPED_BY_IM
1760452591.367,290.38,-86.30,LoRa,1.00,0.05,DROPPED_BY_IM
1760452591.868,282.09,-85.26,LoRa,1.00,0.05,DROPPED_BY_IM
1760452592.383,273.79,-84.22,LoRa,1.00,0.05,DROPPED_BY_IM
1760452592.869,265.49,-83.19,LoRa,1.00,0.05,DROPPED_BY_IM
1760452593.369,257.20,-82.15,LoRa,1.00,0.05,DROPPED_BY_IM
1760452593.870,248.90,-81.11,LoRa,1.00,0.05,DROPPED_BY_IM
1760452594.371,240.60,-80.08,LoRa,1.00,0.05,DROPPED_BY_IM
1760452594.872,232.31,-79.04,LoRa,1.00,0.05,DROPPED_BY_IM
1760452595.372,224.01,-78.00,LoRa,1.00,0.05,DROPPED_BY_IM
1760452595.872,215.71,-76.96,LoRa,1.00,0.05,DROPPED_BY_IM
1760452596.373,207.42,-75.93,LoRa,1.00,0.05,DROPPED_BY_IM
1760452596.874,199.12,-74.89,LoRa,1.00,0.05,DROPPED_BY_IM
1760452597.374,190.82,-73.85,LoRa,1.00,0.05,DROPPED_BY_IM
1760452597.875,182.53,-72.82,LoRa,1.00,0.05,DROPPED_BY_IM
1760452598.377,174.23,-71.78,LoRa,1.00,0.05,DROPPED_BY_IM
1760452598.877,165.93,-70.74,LoRa,1.00,0.05,DROPPED_BY_IM
1760452599.379,157.64,-69.70,LoRa,1.00,0.05,DROPPED_BY_IM
1760452599.878,149.34,-68.67,LoRa,1.00,0.05,DROPPED_BY_IM
1760452600.378,141.04,-67.63,LoRa,1.00,0.05,DROPPED_BY_IM
1760452600.879,132.75,-66.59,LoRa,1.00,0.05,DROPPED_BY_IM
1760452601.379,124.45,-65.56,LoRa,1.00,0.05,DROPPED_BY_IM
1760452601.880,116.15,-64.52,LoRa,0.01,0.05,DROPPED_BY_IM
1760452602.381,107.86,-63.48,LoRa,0.01,0.05,DROPPED_BY_IM
1760452602.880,99.56,-62.44,LoRa,0.01,0.05,DROPPED_BY_IM
1760452603.381,91.26,-61.41,LoRa,0.01,0.05,DROPPED_BY_IM
1760452603.881,82.97,-60.37,LoRa,0.01,0.05,DROPPED_BY_IM
1760452604.381,74.67,-59.33,LoRa,0.01,0.05,DROPPED_BY_IM
